Number,Session,Gender,ID,Expression,Angle,Encoding_expression,Encoding_angle
3005,B,F,17,Surprised,Half Left,6,0
48,A,F,02,Disgusted,Straight,2,4
4320,B,M,21,Disgusted,Half Right,2,1
3180,B,F,23,Afraid,Left,0,2
923,A,F,27,Neutral,Half Right,4,1
4182,B,M,16,Surprised,Left,6,2
2687,B,F,08,Sad,Left,5,2
3215,B,F,24,Afraid,Left,0,2
2090,A,M,26,Happy,Straight,3,4
488,A,F,15,Afraid,Half Right,0,1
783,A,F,23,Neutral,Half Right,4,1
2210,A,M,30,Afraid,Left,0,2
1552,A,M,10,Neutral,Straight,4,4
2080,A,M,26,Angry,Half Right,1,1
2623,B,F,06,Surprised,Left,6,2
3495,B,F,32,Afraid,Left,0,2
3076,B,F,20,Afraid,Right,0,3
2675,B,F,08,Disgusted,Half Left,2,0
1870,A,M,20,Afraid,Right,0,3
1875,A,M,20,Angry,Half Left,1,0
229,A,F,07,Neutral,Left,4,2
1681,A,M,14,Happy,Right,3,3
1244,A,M,01,Sad,Straight,5,4
1818,A,M,18,Happy,Half Right,3,1
693,A,F,21,Afraid,Half Right,0,1
3635,B,M,01,Afraid,Left,0,2
721,A,F,21,Surprised,Right,6,3
2861,B,F,13,Sad,Half Right,5,1
582,A,F,17,Sad,Half Left,5,0
4232,B,M,18,Disgusted,Right,2,3
2525,B,F,04,Afraid,Half Left,0,0
4723,B,M,33,Angry,Left,1,2
97,A,F,03,Sad,Half Right,5,1
4422,B,M,24,Happy,Left,3,2
2783,B,F,11,Happy,Half Left,3,0
1182,A,F,35,Afraid,Half Left,0,0
2541,B,F,04,Happy,Half Right,3,1
4076,B,M,13,Sad,Left,5,2
3750,B,M,04,Disgusted,Straight,2,4
4291,B,M,20,Happy,Left,3,2
93,A,F,03,Neutral,Straight,4,4
1571,A,M,11,Angry,Half Right,1,1
3518,B,F,32,Neutral,Half Right,4,1
775,A,F,23,Happy,Left,3,2
3578,B,F,34,Disgusted,Half Right,2,1
2284,A,M,32,Angry,Left,1,2
1562,A,M,10,Surprised,Straight,6,4
3914,B,M,09,Afraid,Half Right,0,1
2325,A,M,33,Disgusted,Right,2,3
1698,A,M,14,Surprised,Half Right,6,1
1947,A,M,22,Disgusted,Half Left,2,0
31,A,F,01,Surprised,Half Left,6,0
2622,B,F,06,Sad,Straight,5,4
1243,A,M,01,Sad,Half Right,5,1
1288,A,M,03,Afraid,Straight,0,4
3001,B,F,17,Sad,Half Right,5,1
1347,A,M,04,Sad,Straight,5,4
3431,B,F,30,Angry,Right,1,3
2362,A,M,34,Disgusted,Straight,2,4
2924,B,F,15,Neutral,Right,4,3
3711,B,M,03,Angry,Straight,1,4
208,A,F,06,Surprised,Straight,6,4
2373,A,M,34,Sad,Left,5,2
1533,A,M,10,Angry,Left,1,2
178,A,F,06,Afraid,Straight,0,4
3337,B,F,27,Happy,Half Left,3,0
866,A,F,26,Afraid,Right,0,3
12,A,F,01,Disgusted,Half Left,2,0
1296,A,M,03,Disgusted,Half Left,2,0
3253,B,F,25,Afraid,Half Right,0,1
1339,A,M,04,Neutral,Right,4,3
3138,B,F,21,Sad,Half Right,5,1
3571,B,F,34,Angry,Right,1,3
4656,B,M,31,Angry,Half Right,1,1
718,A,F,21,Sad,Half Right,5,1
2477,B,F,02,Neutral,Straight,4,4
1626,A,M,12,Surprised,Right,6,3
4425,B,M,24,Happy,Half Right,3,1
3904,B,M,08,Sad,Half Right,5,1
1677,A,M,14,Disgusted,Half Left,2,0
3118,B,F,21,Angry,Half Right,1,1
4591,B,M,29,Disgusted,Right,2,3
1012,A,F,30,Angry,Half Left,1,0
4621,B,M,30,Angry,Half Right,1,1
4498,B,M,26,Neutral,Half Left,4,0
1777,A,M,17,Disgusted,Left,2,2
3080,B,F,20,Angry,Left,1,2
531,A,F,16,Disgusted,Right,2,3
438,A,F,13,Neutral,Half Right,4,1
3811,B,M,06,Angry,Left,1,2
2743,B,F,10,Disgusted,Half Left,2,0
3257,B,F,25,Angry,Half Left,1,0
2283,A,M,32,Afraid,Straight,0,4
2009,A,M,24,Afraid,Straight,0,4
2717,B,F,09,Neutral,Right,4,3
1861,A,M,19,Sad,Half Left,5,0
2543,B,F,04,Neutral,Left,4,2
710,A,F,21,Neutral,Left,4,2
167,A,F,05,Sad,Half Right,5,1
4287,B,M,20,Disgusted,Right,2,3
2384,A,M,35,Afraid,Right,0,3
2079,A,M,26,Angry,Half Left,1,0
214,A,F,07,Angry,Left,1,2
4338,B,M,21,Surprised,Right,6,3
165,A,F,05,Sad,Right,5,3
3102,B,F,20,Sad,Half Left,5,0
3764,B,M,04,Sad,Half Right,5,1
2844,B,F,13,Disgusted,Left,2,2
1680,A,M,14,Happy,Left,3,2
3426,B,F,30,Afraid,Right,0,3
2281,A,M,32,Afraid,Half Left,0,0
3296,B,F,26,Disgusted,Right,2,3
3544,B,F,33,Disgusted,Straight,2,4
1612,A,M,12,Happy,Left,3,2
1453,A,M,07,Surprised,Left,6,2
3960,B,M,10,Disgusted,Straight,2,4
1987,A,M,23,Happy,Half Left,3,0
1977,A,M,23,Angry,Half Left,1,0
2016,A,M,24,Disgusted,Right,2,3
4660,B,M,31,Disgusted,Half Left,2,0
2515,B,F,03,Sad,Half Left,5,0
3959,B,M,10,Disgusted,Half Right,2,1
3392,B,F,29,Afraid,Half Left,0,0
4359,B,M,22,Happy,Straight,3,4
3872,B,M,07,Surprised,Right,6,3
2534,B,F,04,Disgusted,Right,2,3
2092,A,M,26,Neutral,Right,4,3
3633,B,F,35,Surprised,Half Right,6,1
1202,A,F,35,Neutral,Half Left,4,0
2608,B,F,06,Happy,Left,3,2
2097,A,M,26,Sad,Right,5,3
504,A,F,15,Happy,Straight,3,4
4718,B,M,33,Afraid,Left,0,2
3887,B,M,08,Disgusted,Right,2,3
3556,B,F,33,Sad,Right,5,3
1630,A,M,13,Afraid,Left,0,2
4012,B,M,11,Surprised,Right,6,3
149,A,F,05,Disgusted,Left,2,2
3015,B,F,18,Angry,Half Left,1,0
1887,A,M,20,Happy,Straight,3,4
663,A,F,20,Angry,Half Left,1,0
1830,A,M,18,Surprised,Left,6,2
3806,B,M,06,Afraid,Left,0,2
917,A,F,27,Happy,Half Left,3,0
195,A,F,06,Neutral,Right,4,3
2520,B,F,03,Surprised,Half Left,6,0
3510,B,F,32,Happy,Left,3,2
4221,B,M,18,Afraid,Left,0,2
3515,B,F,32,Neutral,Left,4,2
2287,A,M,32,Angry,Half Right,1,1
1400,A,M,06,Disgusted,Half Left,2,0
1685,A,M,14,Neutral,Left,4,2
3428,B,F,30,Afraid,Half Right,0,1
587,A,F,17,Surprised,Half Left,6,0
2332,A,M,33,Happy,Half Right,3,1
1696,A,M,14,Surprised,Right,6,3
1938,A,M,22,Afraid,Half Right,0,1
2457,B,F,02,Afraid,Straight,0,4
3870,B,M,07,Sad,Straight,5,4
609,A,F,18,Neutral,Right,4,3
982,A,F,29,Disgusted,Half Left,2,0
659,A,F,20,Afraid,Half Right,0,1
3521,B,F,32,Sad,Right,5,3
4460,B,M,25,Happy,Half Right,3,1
2744,B,F,10,Disgusted,Half Right,2,1
4479,B,M,26,Afraid,Half Left,0,0
3361,B,F,28,Angry,Right,1,3
1363,A,M,05,Disgusted,Left,2,2
3173,B,F,22,Sad,Half Right,5,1
1042,A,F,31,Afraid,Half Left,0,0
1796,A,M,17,Surprised,Left,6,2
2700,B,F,09,Afraid,Straight,0,4
3449,B,F,30,Neutral,Straight,4,4
2728,B,F,09,Surprised,Half Left,6,0
1491,A,M,08,Surprised,Half Right,6,1
3881,B,M,08,Angry,Left,1,2
3944,B,M,09,Surprised,Half Right,6,1
4308,B,M,21,Afraid,Left,0,2
1128,A,F,33,Happy,Half Right,3,1
3295,B,F,26,Disgusted,Left,2,2
1971,A,M,23,Afraid,Right,0,3
4666,B,M,31,Happy,Half Right,3,1
3204,B,F,23,Neutral,Straight,4,4
1961,A,M,22,Sad,Right,5,3
218,A,F,07,Angry,Straight,1,4
109,A,F,04,Angry,Left,1,2
620,A,F,18,Surprised,Half Right,6,1
2025,A,M,24,Neutral,Left,4,2
3847,B,M,07,Angry,Right,1,3
2054,A,M,25,Happy,Right,3,3
2190,A,M,29,Happy,Left,3,2
840,A,F,25,Disgusted,Left,2,2
1707,A,M,15,Angry,Half Right,1,1
3782,B,M,05,Disgusted,Right,2,3
315,A,F,10,Afraid,Straight,0,4
4199,B,M,17,Disgusted,Half Left,2,0
307,A,F,09,Surprised,Left,6,2
1005,A,F,30,Afraid,Left,0,2
4531,B,M,27,Neutral,Left,4,2
1563,A,M,11,Afraid,Left,0,2
3517,B,F,32,Neutral,Half Left,4,0
3370,B,F,28,Happy,Left,3,2
24,A,F,01,Neutral,Straight,4,4
2643,B,F,07,Happy,Left,3,2
1172,A,F,34,Sad,Half Left,5,0
1705,A,M,15,Angry,Right,1,3
2816,B,F,12,Happy,Half Left,3,0
2856,B,F,13,Neutral,Half Left,4,0
2120,A,M,27,Disgusted,Straight,2,4
1010,A,F,30,Angry,Left,1,2
3558,B,F,33,Sad,Half Right,5,1
4383,B,M,23,Angry,Straight,1,4
1249,A,M,01,Surprised,Straight,6,4
2145,A,M,28,Afraid,Straight,0,4
1988,A,M,23,Happy,Half Right,3,1
2426,B,F,01,Angry,Half Right,1,1
2778,B,F,11,Disgusted,Half Left,2,0
2665,B,F,08,Afraid,Half Left,0,0
3919,B,M,09,Angry,Half Right,1,1
1318,A,M,04,Afraid,Left,0,2
1454,A,M,07,Surprised,Right,6,3
1050,A,F,31,Disgusted,Left,2,2
106,A,F,04,Afraid,Half Left,0,0
2916,B,F,15,Disgusted,Half Right,2,1
2620,B,F,06,Sad,Half Left,5,0
292,A,F,09,Happy,Left,3,2
4141,B,M,15,Neutral,Half Left,4,0
4468,B,M,25,Sad,Right,5,3
2018,A,M,24,Disgusted,Half Right,2,1
3466,B,F,31,Angry,Right,1,3
991,A,F,29,Neutral,Right,4,3
876,A,F,26,Disgusted,Right,2,3
1218,A,M,01,Afraid,Half Right,0,1
2306,A,M,32,Sad,Half Left,5,0
658,A,F,20,Afraid,Half Left,0,0
3175,B,F,22,Surprised,Left,6,2
512,A,F,15,Sad,Half Left,5,0
4617,B,M,30,Afraid,Straight,0,4
401,A,F,12,Neutral,Right,4,3
3278,B,F,25,Sad,Half Right,5,1
3924,B,M,09,Disgusted,Half Right,2,1
4735,B,M,33,Happy,Half Left,3,0
3935,B,M,09,Neutral,Straight,4,4
4811,B,M,35,Neutral,Straight,4,4
2424,B,F,01,Angry,Right,1,3
818,A,F,24,Neutral,Half Right,4,1
4739,B,M,33,Neutral,Half Left,4,0
2597,B,F,06,Afraid,Straight,0,4
2045,A,M,25,Angry,Right,1,3
2955,B,F,16,Happy,Half Left,3,0
4120,B,M,14,Surprised,Straight,6,4
527,A,F,16,Angry,Half Left,1,0
4064,B,M,13,Disgusted,Half Right,2,1
3853,B,M,07,Disgusted,Half Left,2,0
157,A,F,05,Happy,Half Right,3,1
3854,B,M,07,Disgusted,Half Right,2,1
4720,B,M,33,Afraid,Half Left,0,0
2633,B,F,07,Angry,Left,1,2
4562,B,M,28,Happy,Half Left,3,0
2550,B,F,04,Sad,Half Left,5,0
1423,A,M,07,Afraid,Left,0,2
4688,B,M,32,Angry,Left,1,2
4165,B,M,16,Disgusted,Half Right,2,1
1283,A,M,02,Surprised,Straight,6,4
1003,A,F,29,Surprised,Half Right,6,1
3286,B,F,26,Afraid,Right,0,3
1542,A,M,10,Disgusted,Straight,2,4
3193,B,F,23,Disgusted,Half Right,2,1
2860,B,F,13,Sad,Half Left,5,0
1625,A,M,12,Surprised,Left,6,2
299,A,F,09,Neutral,Half Left,4,0
1718,A,M,15,Neutral,Left,4,2
1874,A,M,20,Angry,Left,1,2
817,A,F,24,Neutral,Half Left,4,0
2961,B,F,16,Neutral,Half Right,4,1
937,A,F,28,Afraid,Half Left,0,0
2807,B,F,12,Angry,Half Right,1,1
1286,A,M,03,Afraid,Half Left,0,0
1972,A,M,23,Afraid,Half Left,0,0
1492,A,M,08,Surprised,Straight,6,4
584,A,F,17,Sad,Straight,5,4
1273,A,M,02,Neutral,Straight,4,4
441,A,F,13,Sad,Right,5,3
3087,B,F,20,Disgusted,Half Left,2,0
1124,A,F,33,Disgusted,Straight,2,4
3796,B,M,05,Sad,Left,5,2
4264,B,M,19,Disgusted,Half Right,2,1
32,A,F,01,Surprised,Half Right,6,1
4732,B,M,33,Disgusted,Straight,2,4
2278,A,M,31,Surprised,Straight,6,4
3455,B,F,30,Surprised,Left,6,2
902,A,F,27,Afraid,Half Left,0,0
2372,A,M,34,Neutral,Straight,4,4
3883,B,M,08,Angry,Half Left,1,0
636,A,F,19,Happy,Left,3,2
1150,A,F,34,Angry,Left,1,2
1617,A,M,12,Neutral,Left,4,2
970,A,F,29,Afraid,Left,0,2
4307,B,M,20,Surprised,Straight,6,4
4016,B,M,12,Afraid,Left,0,2
3289,B,F,26,Afraid,Straight,0,4
4384,B,M,23,Disgusted,Left,2,2
4220,B,M,17,Surprised,Straight,6,4
3534,B,F,33,Afraid,Straight,0,4
3356,B,F,28,Afraid,Right,0,3
4538,B,M,27,Sad,Half Left,5,0
900,A,F,27,Afraid,Left,0,2
1329,A,M,04,Disgusted,Right,2,3
2418,B,F,01,Afraid,Left,0,2
4387,B,M,23,Disgusted,Half Right,2,1
790,A,F,23,Surprised,Left,6,2
2787,B,F,11,Neutral,Right,4,3
4537,B,M,27,Sad,Right,5,3
2779,B,F,11,Disgusted,Half Right,2,1
2226,A,M,30,Happy,Right,3,3
3321,B,F,27,Afraid,Right,0,3
1325,A,M,04,Angry,Half Left,1,0
2289,A,M,32,Disgusted,Left,2,2
1653,A,M,13,Neutral,Half Right,4,1
2060,A,M,25,Neutral,Half Left,4,0
1628,A,M,12,Surprised,Half Right,6,1
984,A,F,29,Disgusted,Straight,2,4
3115,B,F,21,Angry,Left,1,2
3219,B,F,24,Afraid,Straight,0,4
3137,B,F,21,Sad,Half Left,5,0
1882,A,M,20,Disgusted,Straight,2,4
580,A,F,17,Sad,Left,5,2
4737,B,M,33,Happy,Straight,3,4
4716,B,M,32,Surprised,Half Right,6,1
1171,A,F,34,Sad,Right,5,3
762,A,F,23,Afraid,Half Left,0,0
1948,A,M,22,Disgusted,Half Right,2,1
633,A,F,19,Disgusted,Half Left,2,0
2798,B,F,11,Surprised,Half Right,6,1
2065,A,M,25,Sad,Half Left,5,0
3756,B,M,04,Neutral,Left,4,2
1135,A,F,33,Sad,Left,5,2
3732,B,M,03,Surprised,Left,6,2
3206,B,F,23,Sad,Right,5,3
33,A,F,01,Surprised,Straight,6,4
4154,B,M,16,Afraid,Half Left,0,0
2021,A,M,24,Happy,Right,3,3
397,A,F,12,Happy,Half Left,3,0
2637,B,F,07,Angry,Straight,1,4
440,A,F,13,Sad,Left,5,2
2493,B,F,03,Angry,Left,1,2
3394,B,F,29,Afraid,Straight,0,4
434,A,F,13,Happy,Straight,3,4
1300,A,M,03,Happy,Right,3,3
2102,A,M,26,Surprised,Right,6,3
3352,B,F,27,Surprised,Half Left,6,0
1866,A,M,19,Surprised,Half Left,6,0
1177,A,F,34,Surprised,Half Left,6,0
4793,B,M,35,Angry,Right,1,3
3917,B,M,09,Angry,Right,1,3
3767,B,M,04,Surprised,Right,6,3
1784,A,M,17,Happy,Half Right,3,1
4766,B,M,34,Disgusted,Straight,2,4
4313,B,M,21,Angry,Left,1,2
1969,A,M,22,Surprised,Straight,6,4
681,A,F,20,Sad,Right,5,3
2970,B,F,16,Surprised,Half Left,6,0
3186,B,F,23,Angry,Right,1,3
3085,B,F,20,Disgusted,Left,2,2
111,A,F,04,Angry,Half Left,1,0
2429,B,F,01,Disgusted,Right,2,3
1586,A,M,11,Neutral,Half Right,4,1
747,A,F,22,Neutral,Half Left,4,0
1946,A,M,22,Disgusted,Right,2,3
8,A,F,01,Angry,Half Right,1,1
4808,B,M,35,Neutral,Right,4,3
2686,B,F,08,Neutral,Straight,4,4
4316,B,M,21,Angry,Half Right,1,1
1997,A,M,23,Sad,Half Left,5,0
322,A,F,10,Disgusted,Right,2,3
3038,B,F,18,Surprised,Half Left,6,0
2526,B,F,04,Afraid,Half Right,0,1
1517,A,M,09,Neutral,Straight,4,4
4731,B,M,33,Disgusted,Half Right,2,1
4183,B,M,16,Surprised,Right,6,3
4046,B,M,12,Surprised,Left,6,2
1181,A,F,35,Afraid,Right,0,3
4746,B,M,33,Sad,Straight,5,4
3139,B,F,21,Sad,Straight,5,4
3092,B,F,20,Happy,Half Left,3,0
3037,B,F,18,Surprised,Right,6,3
1931,A,M,21,Surprised,Right,6,3
1623,A,M,12,Sad,Half Left,5,0
2071,A,M,25,Surprised,Half Right,6,1
914,A,F,27,Disgusted,Straight,2,4
3958,B,M,10,Disgusted,Half Left,2,0
4565,B,M,28,Neutral,Left,4,2
2669,B,F,08,Angry,Right,1,3
3421,B,F,29,Surprised,Right,6,3
185,A,F,06,Disgusted,Right,2,3
3178,B,F,22,Surprised,Half Right,6,1
4452,B,M,25,Disgusted,Left,2,2
3347,B,F,27,Sad,Half Left,5,0
4778,B,M,34,Sad,Right,5,3
4010,B,M,11,Sad,Straight,5,4
1565,A,M,11,Afraid,Half Left,0,0
2114,A,M,27,Angry,Half Right,1,1
3805,B,M,05,Surprised,Straight,6,4
545,A,F,16,Sad,Left,5,2
690,A,F,21,Afraid,Left,0,2
740,A,F,22,Happy,Left,3,2
4661,B,M,31,Disgusted,Half Right,2,1
1130,A,F,33,Neutral,Left,4,2
1601,A,M,12,Afraid,Half Right,0,1
2347,A,M,33,Surprised,Half Right,6,1
2882,B,F,14,Disgusted,Straight,2,4
557,A,F,17,Afraid,Half Left,0,0
4611,B,M,29,Surprised,Half Left,6,0
3584,B,F,34,Happy,Straight,3,4
4211,B,M,17,Sad,Left,5,2
3953,B,M,10,Angry,Half Left,1,0
2395,A,M,35,Disgusted,Half Left,2,0
275,A,F,08,Surprised,Half Right,6,1
3328,B,F,27,Angry,Half Right,1,1
4090,B,M,14,Afraid,Straight,0,4
3508,B,F,32,Disgusted,Half Right,2,1
786,A,F,23,Sad,Right,5,3
583,A,F,17,Sad,Half Right,5,1
2926,B,F,15,Neutral,Half Right,4,1
1086,A,F,32,Disgusted,Right,2,3
2653,B,F,07,Sad,Left,5,2
1465,A,M,08,Angry,Half Left,1,0
701,A,F,21,Disgusted,Right,2,3
3223,B,F,24,Angry,Half Right,1,1
146,A,F,05,Angry,Half Left,1,0
4763,B,M,34,Disgusted,Right,2,3
1863,A,M,19,Sad,Straight,5,4
206,A,F,06,Surprised,Half Left,6,0
947,A,F,28,Disgusted,Half Left,2,0
1500,A,M,09,Angry,Half Left,1,0
3752,B,M,04,Happy,Right,3,3
1149,A,F,34,Afraid,Straight,0,4
2670,B,F,08,Angry,Half Left,1,0
1754,A,M,16,Neutral,Right,4,3
2931,B,F,15,Sad,Half Right,5,1
1841,A,M,19,Angry,Right,1,3
1183,A,F,35,Afraid,Half Right,0,1
2954,B,F,16,Happy,Right,3,3
1549,A,M,10,Neutral,Right,4,3
1539,A,M,10,Disgusted,Right,2,3
3828,B,M,06,Neutral,Half Left,4,0
2305,A,M,32,Sad,Right,5,3
3573,B,F,34,Angry,Half Right,1,1
2001,A,M,23,Surprised,Right,6,3
4152,B,M,16,Afraid,Left,0,2
1786,A,M,17,Neutral,Left,4,2
4780,B,M,34,Sad,Half Right,5,1
1322,A,M,04,Afraid,Straight,0,4
596,A,F,18,Angry,Half Left,1,0
1740,A,M,16,Angry,Half Left,1,0
4294,B,M,20,Happy,Half Right,3,1
1167,A,F,34,Neutral,Half Left,4,0
1412,A,M,06,Neutral,Straight,4,4
3427,B,F,30,Afraid,Half Left,0,0
4298,B,M,20,Neutral,Half Left,4,0
2067,A,M,25,Sad,Straight,5,4
298,A,F,09,Neutral,Right,4,3
1499,A,M,09,Angry,Right,1,3
1388,A,M,06,Afraid,Left,0,2
1258,A,M,02,Angry,Half Right,1,1
1466,A,M,08,Angry,Half Right,1,1
455,A,F,14,Angry,Left,1,2
67,A,F,02,Surprised,Half Right,6,1
4235,B,M,18,Disgusted,Straight,2,4
2058,A,M,25,Neutral,Left,4,2
2391,A,M,35,Angry,Half Right,1,1
2660,B,F,07,Surprised,Half Left,6,0
909,A,F,27,Angry,Straight,1,4
1471,A,M,08,Disgusted,Half Right,2,1
4248,B,M,18,Sad,Half Right,5,1
704,A,F,21,Disgusted,Straight,2,4
819,A,F,24,Neutral,Straight,4,4
4311,B,M,21,Afraid,Half Right,0,1
3568,B,F,34,Afraid,Half Right,0,1
2866,B,F,13,Surprised,Half Right,6,1
2658,B,F,07,Surprised,Left,6,2
2723,B,F,09,Sad,Half Left,5,0
3167,B,F,22,Neutral,Half Left,4,0
1165,A,F,34,Neutral,Left,4,2
945,A,F,28,Disgusted,Left,2,2
4464,B,M,25,Neutral,Half Left,4,0
4341,B,M,21,Surprised,Straight,6,4
697,A,F,21,Angry,Half Left,1,0
861,A,F,25,Surprised,Right,6,3
713,A,F,21,Neutral,Half Right,4,1
1397,A,M,06,Angry,Straight,1,4
617,A,F,18,Surprised,Left,6,2
4602,B,M,29,Neutral,Half Left,4,0
3409,B,F,29,Happy,Straight,3,4
2452,B,F,01,Surprised,Straight,6,4
536,A,F,16,Happy,Right,3,3
4643,B,M,30,Surprised,Left,6,2
1798,A,M,17,Surprised,Half Left,6,0
2587,B,F,05,Sad,Straight,5,4
2186,A,M,29,Disgusted,Right,2,3
1717,A,M,15,Happy,Straight,3,4
4570,B,M,28,Sad,Left,5,2
996,A,F,29,Sad,Right,5,3
1799,A,M,17,Surprised,Half Right,6,1
759,A,F,22,Surprised,Straight,6,4
3885,B,M,08,Angry,Straight,1,4
2883,B,F,14,Happy,Left,3,2
1675,A,M,14,Disgusted,Left,2,2
1252,A,M,02,Afraid,Half Left,0,0
3017,B,F,18,Angry,Straight,1,4
80,A,F,03,Disgusted,Right,2,3
77,A,F,03,Angry,Half Right,1,1
374,A,F,11,Sad,Straight,5,4
1284,A,M,03,Afraid,Left,0,2
1352,A,M,04,Surprised,Straight,6,4
1101,A,F,32,Sad,Right,5,3
2726,B,F,09,Surprised,Left,6,2
3737,B,M,04,Afraid,Left,0,2
2466,B,F,02,Disgusted,Half Right,2,1
3858,B,M,07,Happy,Half Left,3,0
207,A,F,06,Surprised,Half Right,6,1
3333,B,F,27,Disgusted,Half Right,2,1
1093,A,F,32,Happy,Half Right,3,1
1090,A,F,32,Happy,Left,3,2
346,A,F,11,Afraid,Left,0,2
271,A,F,08,Sad,Half Right,5,1
498,A,F,15,Disgusted,Half Right,2,1
3509,B,F,32,Disgusted,Straight,2,4
935,A,F,28,Afraid,Left,0,2
3530,B,F,33,Afraid,Left,0,2
1199,A,F,35,Happy,Straight,3,4
303,A,F,09,Sad,Right,5,3
3825,B,M,06,Happy,Straight,3,4
2103,A,M,26,Surprised,Half Left,6,0
4646,B,M,30,Surprised,Half Right,6,1
3088,B,F,20,Disgusted,Half Right,2,1
3291,B,F,26,Angry,Right,1,3
2535,B,F,04,Disgusted,Half Left,2,0
342,A,F,10,Surprised,Right,6,3
1333,A,M,04,Happy,Left,3,2
2461,B,F,02,Angry,Half Right,1,1
432,A,F,13,Happy,Half Left,3,0
883,A,F,26,Happy,Half Right,3,1
4156,B,M,16,Afraid,Straight,0,4
3146,B,F,22,Afraid,Right,0,3
2509,B,F,03,Neutral,Right,4,3
4030,B,M,12,Disgusted,Straight,2,4
148,A,F,05,Angry,Straight,1,4
848,A,F,25,Happy,Half Right,3,1
1666,A,M,14,Afraid,Right,0,3
1621,A,M,12,Sad,Left,5,2
1437,A,M,07,Disgusted,Straight,2,4
2256,A,M,31,Disgusted,Half Left,2,0
897,A,F,26,Surprised,Half Left,6,0
1265,A,M,02,Happy,Left,3,2
2586,B,F,05,Sad,Half Right,5,1
2949,B,F,16,Disgusted,Right,2,3
3256,B,F,25,Angry,Right,1,3
436,A,F,13,Neutral,Right,4,3
4779,B,M,34,Sad,Half Left,5,0
1184,A,F,35,Afraid,Straight,0,4
3419,B,F,29,Sad,Straight,5,4
1881,A,M,20,Disgusted,Half Right,2,1
3746,B,M,04,Disgusted,Left,2,2
1134,A,F,33,Neutral,Straight,4,4
1107,A,F,32,Surprised,Half Left,6,0
1523,A,M,09,Surprised,Left,6,2
4561,B,M,28,Happy,Right,3,3
2150,A,M,28,Angry,Straight,1,4
4322,B,M,21,Happy,Left,3,2
3066,B,F,19,Sad,Right,5,3
3468,B,F,31,Angry,Half Right,1,1
2707,B,F,09,Disgusted,Right,2,3
1827,A,M,18,Sad,Half Left,5,0
1122,A,F,33,Disgusted,Half Left,2,0
88,A,F,03,Happy,Straight,3,4
3129,B,F,21,Happy,Straight,3,4
4004,B,M,11,Neutral,Half Right,4,1
1098,A,F,32,Neutral,Half Right,4,1
4673,B,M,31,Sad,Left,5,2
2184,A,M,29,Angry,Straight,1,4
1315,A,M,03,Surprised,Half Left,6,0
1515,A,M,09,Neutral,Half Left,4,0
3851,B,M,07,Disgusted,Left,2,2
2889,B,F,14,Neutral,Right,4,3
2469,B,F,02,Happy,Right,3,3
3214,B,F,23,Surprised,Straight,6,4
3013,B,F,18,Angry,Left,1,2
4526,B,M,27,Happy,Left,3,2
3369,B,F,28,Disgusted,Straight,2,4
1509,A,M,09,Happy,Right,3,3
1564,A,M,11,Afraid,Right,0,3
4667,B,M,31,Happy,Straight,3,4
4357,B,M,22,Happy,Half Left,3,0
3436,B,F,30,Disgusted,Right,2,3
1091,A,F,32,Happy,Right,3,3
1047,A,F,31,Angry,Half Left,1,0
3430,B,F,30,Angry,Left,1,2
4432,B,M,24,Sad,Left,5,2
707,A,F,21,Happy,Half Left,3,0
2091,A,M,26,Neutral,Left,4,2
2177,A,M,29,Afraid,Half Left,0,0
1744,A,M,16,Disgusted,Right,2,3
1373,A,M,05,Neutral,Left,4,2
2421,B,F,01,Afraid,Half Right,0,1
3795,B,M,05,Neutral,Straight,4,4
915,A,F,27,Happy,Left,3,2
219,A,F,07,Disgusted,Left,2,2
1661,A,M,13,Surprised,Right,6,3
1929,A,M,21,Sad,Straight,5,4
1029,A,F,30,Neutral,Straight,4,4
2298,A,M,32,Happy,Straight,3,4
4022,B,M,12,Angry,Right,1,3
1065,A,F,31,Sad,Left,5,2
3755,B,M,04,Happy,Straight,3,4
4026,B,M,12,Disgusted,Left,2,2
82,A,F,03,Disgusted,Half Right,2,1
3727,B,M,03,Sad,Left,5,2
524,A,F,16,Afraid,Straight,0,4
4177,B,M,16,Sad,Left,5,2
558,A,F,17,Afraid,Half Right,0,1
4599,B,M,29,Happy,Straight,3,4
169,A,F,05,Surprised,Left,6,2
181,A,F,06,Angry,Half Left,1,0
4727,B,M,33,Angry,Straight,1,4
1688,A,M,14,Neutral,Half Right,4,1
765,A,F,23,Angry,Left,1,2
1835,A,M,19,Afraid,Left,0,2
2991,B,F,17,Happy,Half Right,3,1
2504,B,F,03,Happy,Right,3,3
782,A,F,23,Neutral,Half Left,4,0
253,A,F,08,Angry,Straight,1,4
4686,B,M,32,Afraid,Half Right,0,1
358,A,F,11,Disgusted,Half Left,2,0
144,A,F,05,Angry,Left,1,2
3389,B,F,28,Surprised,Straight,6,4
1100,A,F,32,Sad,Left,5,2
4361,B,M,22,Neutral,Right,4,3
1526,A,M,09,Surprised,Half Right,6,1
4604,B,M,29,Sad,Left,5,2
2146,A,M,28,Angry,Left,1,2
683,A,F,20,Sad,Half Right,5,1
3614,B,F,35,Disgusted,Straight,2,4
3579,B,F,34,Disgusted,Straight,2,4
611,A,F,18,Neutral,Half Right,4,1
1395,A,M,06,Angry,Half Left,1,0
230,A,F,07,Neutral,Right,4,3
